y,x,t,y_image,x_image,retrieval_local_zenith_angle,quantitative_local_zenith_angle,retrieval_solar_zenith_angle,day_solar_zenith_angle,night_solar_zenith_angle,sst_c,time
-0.017808009,0.065968014,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.245697,2020-07-28T00:30:05.934142976
-0.017808009,0.108528,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.465162,2020-07-28T00:30:05.934142976
-0.017808009,0.10964801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.92835,2020-07-28T00:30:05.934142976
-0.017808009,0.110768005,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,27.07285,2020-07-28T00:30:05.934142976
-0.017808009,0.111888014,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,27.15463,2020-07-28T00:30:05.934142976
-0.017808009,0.113008,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,27.194376,2020-07-28T00:30:05.934142976
-0.017808009,0.11412801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,27.204771,2020-07-28T00:30:05.934142976
-0.017808009,0.11524801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,27.124723,2020-07-28T00:30:05.934142976
-0.017808009,0.11636801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.989712,2020-07-28T00:30:05.934142976
-0.017808009,0.11748801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.968784,2020-07-28T00:30:05.934142976
-0.017808009,0.11860801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.953407,2020-07-28T00:30:05.934142976
-0.017808009,0.11972801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.82464,2020-07-28T00:30:05.934142976
-0.017808009,0.120848015,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.761612,2020-07-28T00:30:05.934142976
-0.017808009,0.12196799,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.676014,2020-07-28T00:30:05.934142976
-0.017808009,0.127568,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.073454,2020-07-28T00:30:05.934142976
-0.017808009,0.12868801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.237612,2020-07-28T00:30:05.934142976
-0.017808009,0.12980802,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.194883,2020-07-28T00:30:05.934142976
-0.017808009,0.13092801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.327822,2020-07-28T00:30:05.934142976
-0.017808009,0.13204801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.425404,2020-07-28T00:30:05.934142976
-0.017808009,0.13316803,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.371916,2020-07-28T00:30:05.934142976
-0.017808009,0.13428801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.438723,2020-07-28T00:30:05.934142976
-0.017808009,0.13540801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.81465,2020-07-28T00:30:05.934142976
-0.017808009,0.13652803,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.691156,2020-07-28T00:30:05.934142976
-0.017808009,0.13764802,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.451931,2020-07-28T00:30:05.934142976
-0.01892801,-0.137872,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,27.185686,2020-07-28T00:30:05.934142976
-0.01892801,-0.136752,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,27.322533,2020-07-28T00:30:05.934142976
-0.01892801,-0.13563198,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,27.087538,2020-07-28T00:30:05.934142976
-0.01892801,-0.13451199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.593267,2020-07-28T00:30:05.934142976
-0.01892801,-0.13339199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.432062,2020-07-28T00:30:05.934142976
-0.01892801,-0.13227198,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.43683,2020-07-28T00:30:05.934142976
-0.01892801,-0.131152,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.32168,2020-07-28T00:30:05.934142976
-0.01892801,-0.13003199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.053076,2020-07-28T00:30:05.934142976
-0.01892801,-0.128912,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.42563,2020-07-28T00:30:05.934142976
-0.01892801,-0.127792,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.415918,2020-07-28T00:30:05.934142976
-0.01892801,-0.12443199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.852291,2020-07-28T00:30:05.934142976
-0.01892801,-0.12331198,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.109047,2020-07-28T00:30:05.934142976
-0.01892801,-0.122192,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.73275,2020-07-28T00:30:05.934142976
-0.01892801,-0.12107198,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.089249,2020-07-28T00:30:05.934142976
-0.01892801,-0.119952,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.017431,2020-07-28T00:30:05.934142976
-0.01892801,-0.11883199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.358702,2020-07-28T00:30:05.934142976
-0.01892801,-0.117711976,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.364405,2020-07-28T00:30:05.934142976
-0.01892801,-0.116592005,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.516994,2020-07-28T00:30:05.934142976
-0.01892801,-0.115472,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.408047,2020-07-28T00:30:05.934142976
-0.01892801,-0.11435201,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.956865,2020-07-28T00:30:05.934142976
-0.01892801,-0.113231994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.179747,2020-07-28T00:30:05.934142976
-0.01892801,-0.112111986,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.254164,2020-07-28T00:30:05.934142976
-0.01892801,-0.110992,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.14054,2020-07-28T00:30:05.934142976
-0.01892801,-0.109872,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.104609,2020-07-28T00:30:05.934142976
-0.01892801,-0.108752,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.977797,2020-07-28T00:30:05.934142976
-0.01892801,-0.107631996,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.639145,2020-07-28T00:30:05.934142976
-0.01892801,-0.10651199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.445612,2020-07-28T00:30:05.934142976
-0.01892801,-0.105392,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.890043,2020-07-28T00:30:05.934142976
-0.01892801,-0.10427199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.825262,2020-07-28T00:30:05.934142976
-0.01892801,-0.10315199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.844421,2020-07-28T00:30:05.934142976
-0.01892801,-0.10203198,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.15748,2020-07-28T00:30:05.934142976
-0.01892801,-0.100912,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.274452,2020-07-28T00:30:05.934142976
-0.01892801,-0.099791996,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.248966,2020-07-28T00:30:05.934142976
-0.01892801,-0.098671995,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.75396,2020-07-28T00:30:05.934142976
-0.01892801,-0.097551994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.793964,2020-07-28T00:30:05.934142976
-0.01892801,-0.09643199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.722195,2020-07-28T00:30:05.934142976
-0.01892801,-0.09419199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.240044,2020-07-28T00:30:05.934142976
-0.01892801,-0.093072,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.252243,2020-07-28T00:30:05.934142976
-0.01892801,-0.09195199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.427126,2020-07-28T00:30:05.934142976
-0.01892801,-0.09083199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.413496,2020-07-28T00:30:05.934142976
-0.01892801,-0.089711994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.131018,2020-07-28T00:30:05.934142976
-0.01892801,-0.08859199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.411161,2020-07-28T00:30:05.934142976
-0.01892801,-0.087472,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.742008,2020-07-28T00:30:05.934142976
-0.01892801,-0.086352,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.158127,2020-07-28T00:30:05.934142976
-0.01892801,-0.082991995,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.852888,2020-07-28T00:30:05.934142976
-0.01892801,-0.081872,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.933073,2020-07-28T00:30:05.934142976
-0.01892801,-0.080752,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.03695,2020-07-28T00:30:05.934142976
-0.01892801,-0.079632,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.136137,2020-07-28T00:30:05.934142976
-0.01892801,-0.078512,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.066805,2020-07-28T00:30:05.934142976
-0.01892801,-0.077392,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.935108,2020-07-28T00:30:05.934142976
-0.01892801,-0.076271996,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.919432,2020-07-28T00:30:05.934142976
-0.01892801,-0.075151995,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.642504,2020-07-28T00:30:05.934142976
-0.01892801,-0.074031994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.25377,2020-07-28T00:30:05.934142976
-0.01892801,-0.07291199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.911404,2020-07-28T00:30:05.934142976
-0.01892801,-0.07179199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.043997,2020-07-28T00:30:05.934142976
-0.01892801,-0.07067199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.789558,2020-07-28T00:30:05.934142976
-0.01892801,-0.06955199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.973465,2020-07-28T00:30:05.934142976
-0.01892801,-0.06843199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.18358,2020-07-28T00:30:05.934142976
-0.01892801,-0.067311995,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.592012,2020-07-28T00:30:05.934142976
-0.01892801,-0.06619199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.545513,2020-07-28T00:30:05.934142976
-0.01892801,-0.06507199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,23.259981,2020-07-28T00:30:05.934142976
-0.01892801,-0.06395199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.964275,2020-07-28T00:30:05.934142976
-0.01892801,-0.062832,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.684418,2020-07-28T00:30:05.934142976
-0.01892801,-0.06171199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.519888,2020-07-28T00:30:05.934142976
-0.01892801,-0.060591996,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,21.94023,2020-07-28T00:30:05.934142976
-0.01892801,-0.059471987,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,21.646608,2020-07-28T00:30:05.934142976
-0.01892801,-0.058351994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,21.570152,2020-07-28T00:30:05.934142976
-0.01892801,-0.057232,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,21.952347,2020-07-28T00:30:05.934142976
-0.01892801,-0.056112,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.17295,2020-07-28T00:30:05.934142976
-0.01892801,-0.054991998,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.25648,2020-07-28T00:30:05.934142976
-0.01892801,-0.053871997,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.136444,2020-07-28T00:30:05.934142976
-0.01892801,-0.052751996,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.368517,2020-07-28T00:30:05.934142976
-0.01892801,-0.051631995,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,22.20123,2020-07-28T00:30:05.934142976
-0.01892801,-0.050511997,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,21.876009,2020-07-28T00:30:05.934142976
-0.01892801,-0.049391992,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,21.818222,2020-07-28T00:30:05.934142976
-0.01892801,-0.04715199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,21.385035,2020-07-28T00:30:05.934142976
-0.01892801,-0.046031993,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,21.343275,2020-07-28T00:30:05.934142976
-0.01892801,-0.04491199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,21.028557,2020-07-28T00:30:05.934142976
-0.01892801,-0.043791994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,20.542063,2020-07-28T00:30:05.934142976
-0.01892801,-0.021391992,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,17.565521,2020-07-28T00:30:05.934142976
-0.01892801,-0.020271992,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,16.644922,2020-07-28T00:30:05.934142976
-0.01892801,-0.019151995,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,16.127531,2020-07-28T00:30:05.934142976
-0.01892801,-0.018031994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,15.978303,2020-07-28T00:30:05.934142976
-0.01892801,0.06708801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.160553,2020-07-28T00:30:05.934142976
-0.01892801,0.108528,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.395557,2020-07-28T00:30:05.934142976
-0.01892801,0.10964801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.751581,2020-07-28T00:30:05.934142976
-0.01892801,0.110768005,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,27.089788,2020-07-28T00:30:05.934142976
-0.01892801,0.111888014,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,27.195932,2020-07-28T00:30:05.934142976
-0.01892801,0.113008,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,27.200363,2020-07-28T00:30:05.934142976
-0.01892801,0.11412801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,27.142557,2020-07-28T00:30:05.934142976
-0.01892801,0.11524801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,27.101515,2020-07-28T00:30:05.934142976
-0.01892801,0.11636801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.90476,2020-07-28T00:30:05.934142976
-0.01892801,0.11748801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,27.020668,2020-07-28T00:30:05.934142976
-0.01892801,0.11860801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,27.077263,2020-07-28T00:30:05.934142976
-0.01892801,0.11972801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.888367,2020-07-28T00:30:05.934142976
-0.01892801,0.120848015,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.840548,2020-07-28T00:30:05.934142976
-0.01892801,0.12196799,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.699795,2020-07-28T00:30:05.934142976
-0.01892801,0.12308802,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.725542,2020-07-28T00:30:05.934142976
-0.01892801,0.127568,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.931461,2020-07-28T00:30:05.934142976
-0.01892801,0.12868801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.22908,2020-07-28T00:30:05.934142976
-0.01892801,0.12980802,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.371473,2020-07-28T00:30:05.934142976
-0.01892801,0.13092801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.402473,2020-07-28T00:30:05.934142976
-0.01892801,0.13204801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.435163,2020-07-28T00:30:05.934142976
-0.01892801,0.13316803,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.470953,2020-07-28T00:30:05.934142976
-0.01892801,0.13428801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.56298,2020-07-28T00:30:05.934142976
-0.01892801,0.13540801,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.905806,2020-07-28T00:30:05.934142976
-0.01892801,0.13652803,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.636497,2020-07-28T00:30:05.934142976
-0.01892801,0.13764802,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.88523,2020-07-28T00:30:05.934142976
-0.020048007,-0.137872,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,27.084513,2020-07-28T00:30:05.934142976
-0.020048007,-0.136752,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,27.22195,2020-07-28T00:30:05.934142976
-0.020048007,-0.13563198,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,27.2108,2020-07-28T00:30:05.934142976
-0.020048007,-0.13451199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.817644,2020-07-28T00:30:05.934142976
-0.020048007,-0.13339199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.603922,2020-07-28T00:30:05.934142976
-0.020048007,-0.13227198,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.35945,2020-07-28T00:30:05.934142976
-0.020048007,-0.131152,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.541739,2020-07-28T00:30:05.934142976
-0.020048007,-0.13003199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.355864,2020-07-28T00:30:05.934142976
-0.020048007,-0.128912,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.525087,2020-07-28T00:30:05.934142976
-0.020048007,-0.127792,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.512577,2020-07-28T00:30:05.934142976
-0.020048007,-0.12443199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.073614,2020-07-28T00:30:05.934142976
-0.020048007,-0.12331198,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.287851,2020-07-28T00:30:05.934142976
-0.020048007,-0.122192,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.266058,2020-07-28T00:30:05.934142976
-0.020048007,-0.12107198,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.435753,2020-07-28T00:30:05.934142976
-0.020048007,-0.119952,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.463606,2020-07-28T00:30:05.934142976
-0.020048007,-0.11883199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.007698,2020-07-28T00:30:05.934142976
-0.020048007,-0.117711976,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.494492,2020-07-28T00:30:05.934142976
-0.020048007,-0.116592005,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.705027,2020-07-28T00:30:05.934142976
-0.020048007,-0.115472,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.788157,2020-07-28T00:30:05.934142976
-0.020048007,-0.11435201,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.112883,2020-07-28T00:30:05.934142976
-0.020048007,-0.113231994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.162798,2020-07-28T00:30:05.934142976
-0.020048007,-0.112111986,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.140053,2020-07-28T00:30:05.934142976
-0.020048007,-0.110992,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,26.043919,2020-07-28T00:30:05.934142976
-0.020048007,-0.109872,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.83411,2020-07-28T00:30:05.934142976
-0.020048007,-0.108752,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.574574,2020-07-28T00:30:05.934142976
-0.020048007,-0.107631996,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.328335,2020-07-28T00:30:05.934142976
-0.020048007,-0.10651199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.129225,2020-07-28T00:30:05.934142976
-0.020048007,-0.105392,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.885727,2020-07-28T00:30:05.934142976
-0.020048007,-0.10427199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.725857,2020-07-28T00:30:05.934142976
-0.020048007,-0.10315199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.013212,2020-07-28T00:30:05.934142976
-0.020048007,-0.10203198,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.125345,2020-07-28T00:30:05.934142976
-0.020048007,-0.100912,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.05883,2020-07-28T00:30:05.934142976
-0.020048007,-0.097551994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.92497,2020-07-28T00:30:05.934142976
-0.020048007,-0.09643199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.838331,2020-07-28T00:30:05.934142976
-0.020048007,-0.095312,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.510935,2020-07-28T00:30:05.934142976
-0.020048007,-0.09419199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.312292,2020-07-28T00:30:05.934142976
-0.020048007,-0.093072,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.231438,2020-07-28T00:30:05.934142976
-0.020048007,-0.09195199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.210062,2020-07-28T00:30:05.934142976
-0.020048007,-0.09083199,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,25.191582,2020-07-28T00:30:05.934142976
-0.020048007,-0.089711994,2020-07-28 00:30:05.934142976,0.0,0.0,90.0,67.0,180.0,85.0,95.0,24.68974,2020-07-28T00:30:05.934142976
